,backers_count,blurb,category_id,category_name,category_name_slug,category_position,currency_type,date_created,date_end,date_launched,date_obtained,game_id,game_name,game_name_slug,ks_state,location_id,location_name,money_goal,money_pledged,date_created_epoch,date_launched_epoch,date_end_epoch,year_created,month_created,day_created,hour_created,year_launched,month_launched,day_launched,hour_launched,year_end,month_end,day_end,hour_end,year_obtained,month_obtained,day_obtained
27329,528,"Wands is a fast-paced fantasy card battle for two to five players, combining elements of Uno and Magic: The Gathering.",34,Tabletop Games,games/tabletop games,6,USD,2013 11 03 14:14:06,2013 12 08 07:56:31,2013 11 18 07:56:31,2018-12-13,992527310,Wands - Fantasy Card Game,wands-fantasy-card-game,successful,2367105.0,Boston,8000,11450.0,1383506046,1384779391,1386507391,2013,11,3,14,2013,11,18,7,2013,12,8,7,2018,12,13
27331,347,"Last Saga is a skirmish wargame set in a sci-fi universe, represented by miniatures of high quality metal.",34,Tabletop Games,games/tabletop games,6,USD,2014 04 25 06:32:41,2014 06 15 17:00:19,2014 05 16 17:00:19,2018-12-13,2098283789,Last Saga,last-saga,successful,13383.0,Bournemouth,4500,18882.2,1398421961,1400274019,1402866019,2014,4,25,6,2014,5,16,17,2014,6,15,17,2018,12,13
27332,220,"Tin Man Miniatures, LTD, is relaunching its campaign to greatly expand our successful product line of metal gaming miniatures.",34,Tabletop Games,games/tabletop games,6,USD,2013 10 27 19:41:14,2013 12 05 09:21:09,2013 11 05 09:21:09,2018-12-13,702985877,Lost Worlds' Princesses & More (Mars/Barsoom),lost-worlds-princesses-and-more-mars-barsoom,successful,2380358.0,Cincinnati,5000,12514.9,1382917274,1383661269,1386253269,2013,10,27,19,2013,11,5,9,2013,12,5,9,2018,12,13
27336,152,Solar Circuit Racing is a customizable sci-fi board game for 2 to 6 people.,34,Tabletop Games,games/tabletop games,6,USD,2011 09 08 19:21:03,2011 11 08 10:08:53,2011 09 09 10:08:53,2018-12-13,2125571001,Solar Circuit Racing,solar-circuit-racing,successful,2490383.0,Seattle,12000,12843.42,1315524063,1315577333,1320764933,2011,9,8,19,2011,9,9,10,2011,11,8,10,2018,12,13
27337,582,"Tinker Dice - Unique machinery-themed six-sided metal dice, inspired by old machines, steampunk and a bit of whimsy.",34,Tabletop Games,games/tabletop games,6,USD,2013 07 18 23:10:55,2013 08 25 00:00:00,2013 08 02 02:15:03,2018-12-13,1041062476,Tinker Dice - Steampunk Metal Dice,tinker-dice-steampunk-metal-dice,successful,2466151.0,Orem,1000,25469.67,1374203455,1375424103,1377403200,2013,7,18,23,2013,8,2,2,2013,8,25,0,2018,12,13
27338,224,AS PROMISED!!! These magic playing cards are cut at a slight angle (nearly invisible to the naked eye) permitting a litany of tricks.,34,Tabletop Games,games/tabletop games,6,USD,2013 02 28 23:46:39,2013 03 11 15:05:12,2013 03 04 15:05:12,2018-12-13,516149419,The Hedge Bicycle® SPECIAL EDITION STRIPPER DECKS,the-hedge-bicycle-special-edition-stripper-decks,successful,2503863.0,Tampa,700,4074.0,1362113199,1362427512,1363028712,2013,2,28,23,2013,3,4,15,2013,3,11,15,2018,12,13
27339,346,"Enter Jane Austen's world of elegance, wit and romance along with your friends when you play The Jane Game",34,Tabletop Games,games/tabletop games,6,USD,2013 10 30 15:58:38,2013 12 14 20:00:00,2013 11 20 10:35:30,2018-12-13,1365043718,The Jane Game: A Jane Austen Trivia Board Game,the-jane-game-a-jane-austen-trivia-board-game,successful,2487610.0,Salt Lake City,18000,19871.0,1383163118,1384961730,1387069200,2013,10,30,15,2013,11,20,10,2013,12,14,20,2018,12,13
27340,569,Heavy Steam is a steampunk themed strategy and resource management game that uses mechs called steam titans in miniature based combat!,34,Tabletop Games,games/tabletop games,6,USD,2013 11 06 05:18:24,2014 05 13 22:00:00,2014 03 27 13:23:30,2018-12-13,584375502,Heavy Steam,heavy-steam,successful,2445915.0,Marlborough,55000,64144.0,1383733104,1395941010,1400032800,2013,11,6,5,2014,3,27,13,2014,5,13,22,2018,12,13
27341,380,"A werewolf microgame with no moderator, no elimination, and 10 minute games for 3-10 players",34,Tabletop Games,games/tabletop games,6,USD,2013 09 10 22:50:34,2013 11 08 00:00:00,2013 11 05 03:55:14,2018-12-13,1285757170,One Night Ultimate Werewolf,1-night-onlyone-night-ultimate-werewolf-in-time-fo,successful,2488042.0,San Jose,500,14962.0,1378867834,1383641714,1383886800,2013,9,10,22,2013,11,5,3,2013,11,8,0,2018,12,13
27342,142,"A gritty medieval roleplaying game with an easy to learn and play system, and a richly detailed world.",34,Tabletop Games,games/tabletop games,6,USD,2013 08 16 01:33:45,2013 10 14 02:30:00,2013 09 09 11:40:52,2018-12-13,845452528,March Against Darkness,march-against-darkness,successful,9395.0,Prince Rupert,3500,5800.01,1376631225,1378741252,1381732200,2013,8,16,1,2013,9,9,11,2013,10,14,2,2018,12,13
27343,378,"Ever wanted to add that extra bit of flair to your tanks, planes and scenery? Now you can over and over, never have a drab model again!",34,Tabletop Games,games/tabletop games,6,USD,2013 11 27 09:49:37,2014 01 01 15:14:12,2013 12 02 15:14:12,2018-12-13,1939104160,TTCombat Presents - Snappy Stencils,ttcombat-presents-snappy-stencils,successful,12602181.0,Cornwall and Isles of Scilly,1000,12765.84,1385563777,1386015252,1388607252,2013,11,27,9,2013,12,2,15,2014,1,1,15,2018,12,13
27345,146,Upgrade & enhance your board/tabletop game with these authentic old world style fantasy coins. Or just add to your coin collection!,34,Tabletop Games,games/tabletop games,6,USD,2013 07 11 22:00:26,2013 08 13 01:00:00,2013 07 15 17:42:17,2018-12-13,351240439,Dragon Fantasy Coins,dragon-fantasy-coins,successful,2476016.0,Poulsbo,7450,8356.0,1373594426,1373924537,1376370000,2013,7,11,22,2013,7,15,17,2013,8,13,1,2018,12,13
27346,3756,"An epic fantasy miniatures war game set in a stunning world. Beautiful miniatures, great art and fast rules!",34,Tabletop Games,games/tabletop games,6,USD,2013 08 12 16:03:28,2013 09 15 23:59:00,2013 08 14 15:47:40,2018-12-13,297529756,Wrath of Kings,wrath-of-kings,successful,2357024.0,Atlanta,50000,718152.5,1376337808,1376509660,1379303940,2013,8,12,16,2013,8,14,15,2013,9,15,23,2018,12,13
27347,399,Unique alien miniatures.,34,Tabletop Games,games/tabletop games,6,USD,2012 10 09 17:03:24,2012 11 14 18:55:43,2012 10 15 18:55:43,2018-12-13,1868438516,Assimilation Alien Host,assimilation-alien-host,successful,2486982.0,St. Louis,7500,54090.66,1349816604,1350341743,1352937343,2012,10,9,17,2012,10,15,18,2012,11,14,18,2018,12,13
27349,512,The Bicycle® Majestic celebrates Bicycle's 128 years of legacy. A truly unique deck. Own a piece of history. Reserved for Collectors.,34,Tabletop Games,games/tabletop games,6,USD,2013 03 20 22:31:00,2013 05 20 18:07:01,2013 04 10 18:07:01,2018-12-13,233791872,Majestic Bicycle® Playing Cards Deck,majestic-bicycle-playing-cards-deck,successful,2486340.0,Sacramento,15000,21248.0,1363833060,1365631621,1369087621,2013,3,20,22,2013,4,10,18,2013,5,20,18,2018,12,13
27350,587,"Dragon Kings is a new fantasy game world conceived and presented in fiction, art, and music simultaneously by Timothy Brown.",34,Tabletop Games,games/tabletop games,6,USD,2013 08 10 15:59:08,2013 11 14 11:34:09,2013 09 30 11:34:09,2018-12-13,1263954358,Dragon Kings,dragon-kings,successful,2436704.0,Las Vegas,29000,41217.51,1376164748,1380555249,1384446849,2013,8,10,15,2013,9,30,11,2013,11,14,11,2018,12,13
27351,309,It's time for new colors! We're expanding our collection of Magnetic Status Markers for D&D and other tabletop RPG.,34,Tabletop Games,games/tabletop games,6,USD,2013 03 31 12:45:53,2013 06 27 22:00:00,2013 05 28 14:03:39,2018-12-13,1054188919,Alea Tools: Magnetic Status Markers Color Boost,alea-tools-magnetic-status-markers-color-boost,successful,2376128.0,Castle Rock,750,29196.0,1364748353,1369764219,1372384800,2013,3,31,12,2013,5,28,14,2013,6,27,22,2018,12,13
27352,6,A board game where anyone can be a deranged killer! Will you survive or will you vanish?,34,Tabletop Games,games/tabletop games,6,USD,2018 11 05 10:29:45,2019 01 04 23:07:04,2018 11 05 23:07:04,2018-12-13,961761198,Vanish: A killer board-game,vanish-a-killer-board-game-0,live,2375993.0,Casper,10000,311.0,1541431785,1541477224,1546661224,2018,11,5,10,2018,11,5,23,2019,1,4,23,2018,12,13
27353,1221,We're producing a kit so you can craft paper pop-up terrain for miniature tabletop wargaming and RPGs!,34,Tabletop Games,games/tabletop games,6,USD,2012 06 25 12:07:13,2014 06 28 23:00:00,2014 06 11 12:00:22,2018-12-13,2099333106,Pop-Up Miniature Terrain Kit,pop-up-miniature-terrain-kit,successful,2482949.0,Rochester,3000,36334.96,1340640433,1402502422,1404010800,2012,6,25,12,2014,6,11,12,2014,6,28,23,2018,12,13
27354,982,"Games & Gears Battle Boards. Get your complete battlefield kit, with the next generation gaming boards and terrain pieces.",34,Tabletop Games,games/tabletop games,6,USD,2013 10 24 18:39:37,2013 12 24 11:59:56,2013 11 09 11:59:56,2018-12-13,254143634,Games & Gears Battle Boards,games-and-gears-battle-boards,successful,44418.0,London,35000,119327.0,1382654377,1384016396,1387904396,2013,10,24,18,2013,11,9,11,2013,12,24,11,2018,12,13
27356,140,“World Conquerors” is a board & card game using dice and a deck of warlords from throughout history to take over the world.,34,Tabletop Games,games/tabletop games,6,USD,2011 09 27 20:26:01,2011 10 28 22:23:09,2011 09 28 22:23:09,2018-12-13,437300917,World Conquerors,world-conquerors,successful,2442047.0,Los Angeles,10000,10758.0,1317169561,1317262989,1319854989,2011,9,27,20,2011,9,28,22,2011,10,28,22,2018,12,13
27357,86,Mealtime Sabotage is a strategic card game where food is your weapon.,34,Tabletop Games,games/tabletop games,6,USD,2012 06 21 16:44:39,2013 07 17 12:36:19,2013 06 17 12:36:19,2018-12-13,1048565852,Mealtime Sabotage,mealtime-sabotage,successful,2355290.0,Apple Valley,4200,4317.0,1340311479,1371486979,1374078979,2012,6,21,16,2013,6,17,12,2013,7,17,12,2018,12,13
27358,631,Coconuts is a dexterity game where each player assumes the role of a monkey tossing coconuts to be the top ape! Fun for everyone!,34,Tabletop Games,games/tabletop games,6,USD,2014 01 03 10:19:32,2014 01 28 00:49:46,2014 01 08 00:49:46,2018-12-13,1203851755,"Coconuts ""Crazy Monkey"" Dexterity Game for 2-4 Players!",coconuts-crazy-monkey-dexterity-game-for-2-4-playe,successful,2437416.0,Layton,14181,27549.0,1388762372,1389160186,1390888186,2014,1,3,10,2014,1,8,0,2014,1,28,0,2018,12,13
27359,186,"Fight to survive using power-ups, weapons, and gems in a video game inspired battle to determine the King of the Arcade",34,Tabletop Games,games/tabletop games,6,USD,2014 05 18 12:33:52,2014 07 18 15:48:49,2014 06 13 15:48:49,2018-12-13,1224714723,Game Over:  the 2 - 6 Player Battle Royale,game-over-the-2-6-player-card-based-battle-royale,successful,2402488.0,Farmington Hills,7500,8115.0,1400430832,1402688929,1405712929,2014,5,18,12,2014,6,13,15,2014,7,18,15,2018,12,13
27360,47,"Finally! A random star system generator for roleplaying games that captures the vastness and variety of space, time, and technology.",34,Tabletop Games,games/tabletop games,6,USD,2014 06 08 07:57:55,2014 07 12 16:14:11,2014 06 12 16:14:11,2018-12-13,2041675242,Galactic Baroque RPG Universe Generator,galactic-baroque-rpg-universe-generator,successful,2414583.0,Greenville,1000,1195.0,1402228675,1402604051,1405196051,2014,6,8,7,2014,6,12,16,2014,7,12,16,2018,12,13
27361,242,"Outwit your friends. Kill the hero.  Become the Final Boss.  A fast-paced, strategic card game.",34,Tabletop Games,games/tabletop games,6,USD,2013 04 27 03:00:24,2013 07 18 20:50:30,2013 06 18 20:50:30,2018-12-13,1256905046,Boss Fight,boss-fight,successful,2378319.0,Charleston,2000,9921.0,1367046024,1371603030,1374195030,2013,4,27,3,2013,6,18,20,2013,7,18,20,2018,12,13
27362,438,The first expansion for Legacy: Gears of Time. A strategic card game of Time Travel and Technology.,34,Tabletop Games,games/tabletop games,6,USD,2013 01 08 22:50:57,2013 03 18 00:59:00,2013 02 12 00:59:18,2018-12-13,1870598586,Legacy: Forbidden Machines,legacy-forbidden-machines,successful,2452078.0,Minneapolis,10000,21014.5,1357703457,1360648758,1363582740,2013,1,8,22,2013,2,12,0,2013,3,18,0,2018,12,13
27364,113,A 'survival of the fittest' card and die game where players build camps before others to ensure they survive the zombies.,34,Tabletop Games,games/tabletop games,6,USD,2011 09 30 15:23:25,2011 12 16 10:42:43,2011 10 17 10:42:43,2018-12-13,111503084,Survival Camp : Card and Dice Game,survival-camp-card-and-dice-game,successful,2430903.0,Kaysville,4000,4467.99,1317410605,1318862563,1324050163,2011,9,30,15,2011,10,17,10,2011,12,16,10,2018,12,13
27365,314,"A fun Tower Defense card game for 1-3 Players with 5 different Modes of Play: solo, co-op and competitive.",34,Tabletop Games,games/tabletop games,6,USD,2013 05 24 20:54:30,2013 10 06 23:00:00,2013 09 03 10:01:38,2018-12-13,328230511,Goblins vs Zombies,goblins-vs-zombies,successful,56005037.0,Indonesia,6000,12212.0,1369443270,1378216898,1381114800,2013,5,24,20,2013,9,3,10,2013,10,6,23,2018,12,13
27366,236,What would the second edition of AD&D have looked like if Gary Gygax had been allowed to keep developing the game?,34,Tabletop Games,games/tabletop games,6,USD,2012 03 10 17:54:12,2012 12 19 23:59:00,2012 11 19 14:51:12,2018-12-13,794944659,Adventures Dark and Deep Players Manual,adventures-dark-and-deep-players-manual,successful,28745006.0,Byram,6500,8601.0,1331420052,1353354672,1355979540,2012,3,10,17,2012,11,19,14,2012,12,19,23,2018,12,13
27367,1172,Fleet is a strategic card based game set around a unique commercial fishing theme.,34,Tabletop Games,games/tabletop games,6,USD,2012 02 20 15:13:54,2012 04 27 19:00:00,2012 03 01 11:49:32,2018-12-13,1753342679,Fleet - Build your fleet and master the high seas!,fleet-build-your-fleet-and-master-the-high-seas,successful,2467177.0,Oxford,6000,37860.02,1329768834,1330620572,1335567600,2012,2,20,15,2012,3,1,11,2012,4,27,19,2018,12,13
27368,301,Mechabrick is a set of precision plastic kits to convert your Minifigs into robots then battle with them in an exciting board game.,34,Tabletop Games,games/tabletop games,6,USD,2013 04 11 08:11:22,2013 11 13 15:22:35,2013 10 14 15:22:35,2018-12-13,1003525413,Mechabrick - A Minifig/Mecha board game and models,mechabrick-a-minifig-mecha-board-game-and-models,successful,24522.0,Ipswich,13000,20459.0,1365682282,1381778555,1384374155,2013,4,11,8,2013,10,14,15,2013,11,13,15,2018,12,13
27370,167,"Casting some spells? Roll some awesomeness! Fireball, Lightning Bolt, Acid, Frost, Sonic… Better gaming with awesome dice!",34,Tabletop Games,games/tabletop games,6,USD,2014 06 10 09:57:58,2014 07 13 10:00:00,2014 06 15 10:01:01,2018-12-13,264569886,5 Elements : Dice for RPG : Fire Lightning Acid Frost Sonic,5-elements-dice-for-rpg-fire-lightning-acid-frost,successful,2449378.0,Menasha,1050,6129.0,1402408678,1402840861,1405260000,2014,6,10,9,2014,6,15,10,2014,7,13,10,2018,12,13
27372,271,"In The Card Game of Oz, players explore L. Frank Baum′s The Wizard of Oz, creating and exploring twisted and fanciful storylines.",34,Tabletop Games,games/tabletop games,6,USD,2012 12 27 16:21:16,2013 03 15 22:00:00,2013 02 14 22:49:29,2018-12-13,1769711891,The Card Game of OZ,the-card-game-of-oz,successful,2375607.0,Carson City,15000,18011.0,1356643276,1360900169,1363399200,2012,12,27,16,2013,2,14,22,2013,3,15,22,2018,12,13
27373,43,A horror-themed board game where players try to be the first to survive and escape Camp Hackaway while being hunted by a serial killer.,34,Tabletop Games,games/tabletop games,6,USD,2018 11 30 17:18:45,2018 12 27 00:07:37,2018 12 02 00:07:37,2018-12-13,1894401435,Help Kickstart BODY COUNT: Terror at Camp Hackaway,help-kickstart-body-count-terror-at-camp-hackaway,live,2504322.0,Taylor,6000,1131.0,1543616325,1543727257,1545887257,2018,11,30,17,2018,12,2,0,2018,12,27,0,2018,12,13
27375,75,15mm Metal Future War Miniatures with a distinct British Feel!,34,Tabletop Games,games/tabletop games,6,USD,2012 10 13 11:49:53,2012 12 07 17:08:45,2012 11 07 17:08:45,2018-12-13,1202916444,Metal 15mm SciFi Future War Neo British Miniatures,metal-15mm-scifi-future-war-neo-british-miniatures,successful,20089595.0,Surrey Heath,1750,3250.0,1350143393,1352326125,1354918125,2012,10,13,11,2012,11,7,17,2012,12,7,17,2018,12,13
27377,101,"The Divine is a unique card-party game that will finally give you something to live for, as it did for countless world leaders!",34,Tabletop Games,games/tabletop games,6,USD,2014 04 13 13:01:24,2014 06 14 14:39:44,2014 05 15 14:39:44,2018-12-13,686188664,The Divine - Card Based Drinking Game,the-divine-card-based-drinking-game,successful,727232.0,Amsterdam,1000,2020.0,1397408484,1400179184,1402771184,2014,4,13,13,2014,5,15,14,2014,6,14,14,2018,12,13
27378,132,Terrain with a puzzle piece design so you can combine pieces to make bigger buildings and break them down for easy storage & transport,34,Tabletop Games,games/tabletop games,6,USD,2012 09 03 20:29:28,2012 10 31 16:28:36,2012 10 01 16:28:36,2018-12-13,808210149,Impudent Mortal's Gaming Terrain,impudent-mortals-gaming-terrain,successful,2371582.0,Buford,9000,11151.0,1346718568,1349123316,1351715316,2012,9,3,20,2012,10,1,16,2012,10,31,16,2018,12,13
27380,84,A fine wood cryptex dice vault to store your favorite dice. Designed to hold a standard set of 7 polyhedrals for your favorite RPG.,34,Tabletop Games,games/tabletop games,6,USD,2014 02 14 22:05:06,2014 03 26 19:24:10,2014 02 24 19:24:10,2018-12-13,991717264,Cryptex Dice Vault,cryptex-dice-vault,successful,2367749.0,Bozeman,2500,8173.0,1392433506,1393287850,1395876250,2014,2,14,22,2014,2,24,19,2014,3,26,19,2018,12,13
27381,77,"ElfWood is a fantasy RPG setting book. Explore a rich, vibrant world of dark fantasy and swashbuckling adventure on the Scalding Seas.",34,Tabletop Games,games/tabletop games,6,USD,2013 11 16 21:21:22,2013 12 29 01:29:00,2013 11 22 14:45:58,2018-12-13,1902946120,ElfWood for Sixcess Core,elfwood-for-sixcess-core,successful,2487177.0,St. Peters,3000,3559.0,1384654882,1385149558,1388298540,2013,11,16,21,2013,11,22,14,2013,12,29,1,2018,12,13
27382,261,Pen-and-paper rpg set in a fantasy world that has suffered the fall and apocalyptic impact of a deity. Would you wake the Sleeping God?,34,Tabletop Games,games/tabletop games,6,USD,2014 04 25 19:54:12,2014 06 16 01:00:00,2014 05 16 17:06:23,2018-12-13,1625616755,The GODSFALL - an epic post-apocalyptic fantasy rpg,the-godsfall-an-epic-post-apocalyptic-fantasy-rpg,successful,2490383.0,Seattle,2400,8113.0,1398470052,1400274383,1402894800,2014,4,25,19,2014,5,16,17,2014,6,16,1,2018,12,13
27383,644,A card game for 1-4 players that pits you against the forces of The Great Cthulhu and other Elder Gods.,34,Tabletop Games,games/tabletop games,6,USD,2013 06 14 15:32:00,2013 09 04 20:29:45,2013 08 05 20:29:45,2018-12-13,1659057054,The Cards of Cthulhu,the-cards-of-cthulhu,successful,2411141.0,Glendora,7000,27613.0,1371238320,1375748985,1378340985,2013,6,14,15,2013,8,5,20,2013,9,4,20,2018,12,13
27384,187,Western New York's Premier Gaming Convention from September 19th till the 21st,34,Tabletop Games,games/tabletop games,6,USD,2014 03 04 10:16:09,2014 05 10 19:03:09,2014 04 10 19:03:09,2018-12-13,1879731750,The Queen City Conquest 2014,the-queen-city-conquest-2014,successful,2371464.0,Buffalo,7500,11105.0,1393946169,1397170989,1399762989,2014,3,4,10,2014,4,10,19,2014,5,10,19,2018,12,13
27386,334,• Offering some of the finest cut fantasy themed meeples around.  • A captivating strategy game in under 30 minutes.,34,Tabletop Games,games/tabletop games,6,USD,2012 12 12 12:37:22,2013 02 07 13:04:31,2013 01 08 13:04:31,2018-12-13,1618593846,Dungeon Heroes Advance! Upgraded Edition,dungeon-heroes-advance-upgraded-edition,successful,2449808.0,Mesa,2500,12750.0,1355333842,1357668271,1360260271,2012,12,12,12,2013,1,8,13,2013,2,7,13,2018,12,13
27387,148,Funding the production of a full 28mm miniature army to fit VSF and Steampunk themed games.,34,Tabletop Games,games/tabletop games,6,USD,2013 05 29 06:33:42,2013 07 04 06:43:22,2013 05 30 06:43:22,2018-12-13,1133454953,Meridian Miniatures Steampunk Army,meridian-miniatures-steampunk-army,successful,44418.0,London,6000,10661.6,1369823622,1369910602,1372934602,2013,5,29,6,2013,5,30,6,2013,7,4,6,2018,12,13
27391,81,"Spaceships STL files for 3D printing and tabletop gaming, 25mm to 10mm scale gaming terrain that just hasn't been seen before",34,Tabletop Games,games/tabletop games,6,USD,2018 11 16 04:53:29,2018 12 16 08:10:04,2018 11 16 08:10:04,2018-12-13,1699989361,Space Battles with WOW Factor 3D print STL files,space-battles-with-wow-factor-3d-print-stl-files,live,12602191.0,West Midlands,500,4482.0,1542362009,1542373804,1544965804,2018,11,16,4,2018,11,16,8,2018,12,16,8,2018,12,13
27393,26,"Lines of Fire: a fast-paced battle game, kicks off my monthly Game Creation Project. Thinking outside of the box, production may now be a possibility.",34,Tabletop Games,games/tabletop games,6,USD,2009 10 22 18:56:58,2010 09 30 23:59:00,2010 09 01 07:55:11,2018-12-13,694655492,Lines of Fire: A fantasy battle board game. (Monthly Game Creation Project Sept 2010),lines-of-fire-a-fantasy-battle-board-game-monthly,successful,2383144.0,Collingswood,350,535.0,1256252218,1283342111,1285905540,2009,10,22,18,2010,9,1,7,2010,9,30,23,2018,12,13
27394,49,"Get thinky with this clever game of strategy, balance & control for two. — XOXO",34,Tabletop Games,games/tabletop games,6,USD,2018 11 20 20:19:24,2018 12 21 00:59:00,2018 12 04 09:51:02,2018-12-13,549623668,"Kuzushi ""Hugs & Kisses"" Game",kuzushi-hugs-and-kisses-game,live,2471390.0,Phoenix,1000,919.0,1542763164,1543935062,1545371940,2018,11,20,20,2018,12,4,9,2018,12,21,0,2018,12,13
27397,26,The Haunted Garden is a draft driven game in which you have to collect the majority of a haunted vegetable set to gain points.,34,Tabletop Games,games/tabletop games,6,USD,2018 10 24 15:28:29,2019 01 08 18:16:56,2018 11 29 18:16:56,2018-12-13,1881735075,The Haunted Garden - A fast paced drafting card Game,the-haunted-garden-a-fast-paced-drafting-card-game,live,3534.0,Montreal,400,854.29,1540409309,1543533416,1546989416,2018,10,24,15,2018,11,29,18,2019,1,8,18,2018,12,13
27398,903,"A unique take on deck-building and worker placement with a fantasy theme. Build a resort, lure in heroes and defend against monsters!",34,Tabletop Games,games/tabletop games,6,USD,2014 02 06 01:14:02,2014 04 06 21:00:00,2014 03 11 10:42:16,2018-12-13,1886869485,Epic Resort - Enjoy Your Slaycation,epic-resort-enjoy-your-slaycation,successful,2452078.0,Minneapolis,20000,45450.13,1391667242,1394548936,1396832400,2014,2,6,1,2014,3,11,10,2014,4,6,21,2018,12,13
27399,427,"To launch a new product line consisting of an English translation of the acclaimed Spanish game ""Aventuras en La Marca del Este"".",34,Tabletop Games,games/tabletop games,6,USD,2013 03 28 09:21:25,2013 11 08 18:00:00,2013 10 14 09:01:12,2018-12-13,778989640,Adventures in the East Mark - The Red Box,adventures-in-the-east-mark-the-red-box,successful,2378426.0,Charlotte,21000,28083.13,1364476885,1381755672,1383951600,2013,3,28,9,2013,10,14,9,2013,11,8,18,2018,12,13
27400,3367,"Defend against waves of horrific aliens in this beautifully illustrated, base defense, deck-building game for 1 to 4 players.",34,Tabletop Games,games/tabletop games,6,USD,2014 05 30 13:24:30,2014 06 18 16:36:31,2014 06 04 16:36:31,2018-12-13,502287517,XenoShyft Onslaught,xenoshyft-onslaught,successful,2357024.0,Atlanta,25000,242832.0,1401470670,1401914191,1403123791,2014,5,30,13,2014,6,4,16,2014,6,18,16,2018,12,13
27402,730,"12 Realms returns with Ancestors Legacy adding new Minis, Scenarios & Mechanics for 1-7 players! A coop, fairy tale, miniature, game!",34,Tabletop Games,games/tabletop games,6,USD,2014 04 07 07:46:52,2014 06 13 16:30:00,2014 05 12 09:59:34,2018-12-13,398476483,12 Realms: Ancestors Legacy,12-realms-ancestors-legacy,successful,2459115.0,New York,40000,107571.4,1396871212,1399903174,1402691400,2014,4,7,7,2014,5,12,9,2014,6,13,16,2018,12,13
27403,77,Help create GIANT wooden Meeples! Choose from over 60 designs and become the envy of your gaming group! The ultimate gaming trophy!,34,Tabletop Games,games/tabletop games,6,USD,2013 06 24 00:19:47,2013 08 10 02:59:00,2013 07 25 14:58:05,2018-12-13,327002626,The mini GIANT Meeple Project,the-mini-giant-meeple-project,successful,2449808.0,Mesa,500,3355.0,1372047587,1374778685,1376117940,2013,6,24,0,2013,7,25,14,2013,8,10,2,2018,12,13
27404,2043,"A Dungeon Dice expansion, adding classes, new monsters, and new treasure to the all-dice game!",34,Tabletop Games,games/tabletop games,6,USD,2014 04 16 13:27:45,2014 06 19 23:00:00,2014 05 13 00:08:21,2018-12-13,1239871088,Dungeon Dice: GUILDS,dungeon-dice-guilds,successful,2487610.0,Salt Lake City,9000,167150.5,1397669265,1399954101,1403233200,2014,4,16,13,2014,5,13,0,2014,6,19,23,2018,12,13
27405,862,"An epic strategic card game based on the ancient stories, characters and weapons from the 4000 year-old universe of Hindu mythology!",34,Tabletop Games,games/tabletop games,6,USD,2014 03 31 04:37:37,2014 06 21 09:03:40,2014 05 07 09:03:40,2018-12-13,554812469,Maha Yodha: Hindu Myths meet Strategic Card Gaming,maha-yodha-an-epic-new-card-game-4000-years-in-the,successful,2457000.0,Naperville,16000,34624.5,1396255057,1399467820,1403355820,2014,3,31,4,2014,5,7,9,2014,6,21,9,2018,12,13
27406,101,Young designer Isabel duBarry's Tiger Stripes is fun for the whole family! Earn your stripes hunting for food and treasures!,34,Tabletop Games,games/tabletop games,6,USD,2014 02 10 09:26:47,2014 03 25 18:15:00,2014 03 04 12:24:02,2018-12-13,1863236565,Tiger Stripes,tiger-stripes,successful,2441309.0,Londonderry,3500,3696.41,1392042407,1393953842,1395785700,2014,2,10,9,2014,3,4,12,2014,3,25,18,2018,12,13
27408,466,"A great range of stencils to add camo, detailing, symbols and words to your miniatures, scenery, car, bike or whatever you like.",34,Tabletop Games,games/tabletop games,6,USD,2013 01 31 05:45:59,2013 10 06 15:33:00,2013 09 07 08:58:55,2018-12-13,1823153205,Anarchy Models -  HD Stencil System - for Camo and Detailing,anarchy-models-hd-stencil-system-for-camo-and-deta,successful,10559.0,Aldershot,1300,20797.0,1359629159,1378558735,1381087980,2013,1,31,5,2013,9,7,8,2013,10,6,15,2018,12,13
27409,887,"A series of 4x6' & 4x4' themed, tabletop gaming mats for miniatures war gaming... we call them: Mega Mat**!",34,Tabletop Games,games/tabletop games,6,USD,2013 10 25 23:02:20,2013 12 22 18:30:00,2013 11 26 23:31:21,2018-12-13,534315347,Frontline Gaming & TABLEWAR™ MegaMat Gaming Mat,frontline-gaming-and-tablewartm-megamattm,successful,2487889.0,San Diego,15000,105624.0,1382756540,1385526681,1387755000,2013,10,25,23,2013,11,26,23,2013,12,22,18,2018,12,13
27410,132,HMB is a hit--but the decider die dots are falling off!  (We're using dot stickers on blank dice to save money) Let's FIX this!,34,Tabletop Games,games/tabletop games,6,USD,2014 01 13 13:21:22,2014 03 09 18:06:56,2014 02 23 18:06:56,2018-12-13,1186475821,Factory-Made Decider Die for HISTORY MAKER BASEBALL!,factory-made-decider-die-for-history-maker-basebal,successful,2391279.0,Denver,1250,4754.0,1389637282,1393196816,1394402816,2014,1,13,13,2014,2,23,18,2014,3,9,18,2018,12,13
